PayStationBlockfaceId,ElementKey,ParkingSpaces,PaidParkingArea,ParkingTimeLimitCategory,PeakHourStart1,PeakHourEnd1,PeakHourStart2,PeakHourEnd2,PaidAreaStartTime,PaidAreaEndTime,EffectiveStartDate,EffectiveEndDate,PaidParkingRate,ParkingCategory,Load,Zone,WeekdayRate1,WeekdayStart1,WeekdayEnd1,WeekdayRate2,WeekdayStart2,WeekdayEnd2,WeekdayRate3,WeekdayStart3,WeekdayEnd3,StartTimeWeekday,EndTimeWeekday,SaturdayRate1,SaturdayStart1,SaturdayEnd1,SaturdayRate2,SaturdayStart2,SaturdayEnd2,SaturdayRate3,SaturdayStart3,SaturdayEnd3,StartTimeSaturday,EndTimeSaturday
1364,1222,7,Pioneer Square,120,,,,,08:00:00,18:00:00,2012-01-03,2012-07-07,3.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1365,8609,3,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,4,Restricted Parking Zone,0,1,,,,,,,,,,,,,,,,,,,,,,
1366,13109,9,South Lake Union,120,,,,,08:00:00,18:00:00,2012-01-03,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1367,35841,7,University District,120,,,,,08:00:00,20:00:00,2012-01-03,2012-05-26,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1368,2798,10,Uptown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-08-14,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1369,52525,14,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
1370,33733,6,Pioneer Square,120,06:00:00,09:00:00,15:00:00,18:30:00,08:00:00,18:00:00,2012-01-03,2014-09-06,3.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
1371,10202,22,Commercial Core,240,,,,,08:00:00,20:00:00,2012-01-03,2015-04-23,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1372,35434,5,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1373,34838,2,Commercial Core,,,,,,08:00:00,20:00:00,2012-01-03,2012-04-10,4,Paid Parking,1,2,,,,,,,,,,,,,,,,,,,,,,
1374,31058,12,Denny Triangle,120,,,,,08:00:00,18:00:00,2012-01-03,2012-05-04,2.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
1375,33673,6,Denny Triangle,120,15:00:00,19:00:00,,,08:00:00,18:00:00,2012-01-03,2012-10-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1376,24042,9,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
1377,77390,13,University District,120,,,,,08:00:00,20:00:00,2012-01-03,2012-05-26,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
1378,25713,12,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
1379,35797,3,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-19,4,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
1380,56358,0,South Lake Union,,,,,,08:00:00,18:00:00,2012-01-03,2012-04-10,1.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
1381,80878,4,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2015-04-23,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1382,14950,5,Pike-Pine,120,15:00:00,19:00:00,,,08:00:00,20:00:00,2012-01-03,2014-08-15,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1383,59950,3,Pike-Pine,120,,,,,08:00:00,20:00:00,2012-01-03,2014-08-15,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1384,25714,12,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
1385,80882,8,Belltown,120,15:00:00,19:00:00,,,08:00:00,20:00:00,2012-01-03,2012-06-01,2,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
1386,20837,7,Pioneer Square,120,,,,,08:00:00,18:00:00,2012-01-03,2012-07-07,3.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1387,77549,6,Commercial Core,120,15:00:00,18:00:00,,,08:00:00,20:00:00,2012-01-03,2015-04-23,4,Paid Parking,0,2,,,,,,,,,,,,,,,,,,,,,,
1388,59062,4,Pioneer Square,120,16:00:00,18:00:00,,,08:00:00,18:00:00,2012-01-03,2015-04-23,3.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1389,87257,8,Ballard,120,,,,,08:00:00,18:00:00,2012-01-03,2012-06-29,1.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
1390,69446,10,Pike-Pine,120,,,,,08:00:00,20:00:00,2012-01-03,2014-08-15,2,Paid Parking,1,2,,,,,,,,,,,,,,,,,,,,,,
1391,68905,7,Pioneer Square,120,06:00:00,09:00:00,15:00:00,18:00:00,08:00:00,18:00:00,2012-01-03,2015-04-23,3.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
1392,49654,13,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-06-01,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2186,56910,6,First Hill,,,,,,08:00:00,18:00:00,2012-01-03,2012-04-10,4,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2187,43197,11,Chinatown/ID,120,,,,,08:00:00,20:00:00,2012-01-03,2012-05-10,2.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2188,34842,5,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2013-01-31,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2189,77609,5,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2015-04-23,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2190,9421,9,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,4,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2191,32430,8,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2192,32129,7,South Lake Union,600,,,,,08:00:00,18:00:00,2012-01-03,2012-10-27,1.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
2193,36117,10,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2194,48129,6,Pioneer Square,120,06:00:00,09:00:00,15:00:00,19:00:00,08:00:00,18:00:00,2012-01-03,2012-07-07,3.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
2195,1002,9,Pioneer Square,120,06:00:00,09:00:00,15:00:00,18:00:00,08:00:00,18:00:00,2012-01-03,2015-04-23,3.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2196,79574,11,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2015-04-23,4,Carpool Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2197,34293,8,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2014-12-23,4,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2198,10874,12,South Lake Union,600,,,,,08:00:00,18:00:00,2012-01-03,2013-10-01,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2199,46409,19,Pioneer Square,120,,,,,08:00:00,18:00:00,2012-01-03,2012-07-07,3.5,Paid Parking,2,1,,,,,,,,,,,,,,,,,,,,,,
2200,80833,15,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2014-04-15,4,Carpool Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2201,76650,16,Commercial Core,240,,,,,08:00:00,20:00:00,2012-01-03,2013-11-07,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2202,35201,9,South Lake Union,120,,,,,08:00:00,18:00:00,2012-01-03,2013-10-30,1.5,Restricted Parking Zone,0,0,,,,,,,,,,,,,,,,,,,,,,
2203,33677,5,Denny Triangle,120,15:00:00,19:00:00,,,08:00:00,18:00:00,2012-01-03,2012-10-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2204,77382,8,Pike-Pine,600,,,,,08:00:00,20:00:00,2012-01-03,2012-06-01,1.25,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2205,8249,7,Denny Triangle,120,,,,,08:00:00,18:00:00,2012-01-03,2012-04-10,2.5,Paid Parking,0,2,,,,,,,,,,,,,,,,,,,,,,
2206,24222,3,Pioneer Square,120,,,,,08:00:00,18:00:00,2012-01-03,2012-07-07,3.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2207,43121,9,Chinatown/ID,120,,,,,08:00:00,20:00:00,2012-01-03,2013-02-08,2.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2208,76042,7,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2209,57902,20,University District,120,,,,,08:00:00,20:00:00,2012-01-03,2012-08-01,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2210,74029,12,Belltown,,,,,,08:00:00,20:00:00,2012-01-03,2012-04-10,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2211,36093,11,Pioneer Square,120,,,,,08:00:00,18:00:00,2012-01-03,2012-07-07,3.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2212,43057,6,Chinatown/ID,120,,,,,08:00:00,20:00:00,2012-01-03,2013-02-08,2.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
2213,79026,7,South Lake Union,600,,,,,08:00:00,18:00:00,2012-01-03,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2214,1282,2,Uptown,,,,,,08:00:00,20:00:00,2012-01-03,2012-04-10,1.5,Paid Parking,1,3,,,,,,,,,,,,,,,,,,,,,,
2215,68922,7,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-05-20,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2216,18166,5,Green Lake,120,,,,,08:00:00,18:00:00,2012-01-03,2014-09-18,1,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2217,55642,12,South Lake Union,120,16:00:00,18:00:00,,,08:00:00,18:00:00,2012-01-03,2012-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2218,11590,4,First Hill,120,16:00:00,18:00:00,,,08:00:00,18:00:00,2012-01-03,2013-07-06,4,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2219,32461,7,Pioneer Square,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,3.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
2220,46246,7,Commercial Core,120,06:00:00,09:00:00,15:00:00,19:00:00,08:00:00,20:00:00,2012-01-03,2015-04-23,4,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
2221,12217,21,South Lake Union,120,,,,,08:00:00,18:00:00,2012-01-03,2014-10-04,1.5,Restricted Parking Zone,1,0,,,,,,,,,,,,,,,,,,,,,,
2222,10877,8,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,4,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
2223,37821,14,Fremont,120,,,,,08:00:00,18:00:00,2012-01-03,2014-09-18,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2224,80645,9,Uptown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-08-14,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2225,53550,16,South Lake Union,600,,,,,08:00:00,18:00:00,2012-01-03,2015-03-26,1,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2226,4445,7,Uptown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-08-14,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2227,9466,8,Capitol Hill,120,,,,,08:00:00,20:00:00,2012-01-03,2012-07-04,3,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2228,76414,7,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2229,54734,9,Capitol Hill,120,,,,,08:00:00,20:00:00,2012-01-03,2014-10-30,3,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
2230,32261,4,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2013-01-08,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2231,12218,16,South Lake Union,120,,,,,08:00:00,18:00:00,2012-01-03,2013-04-09,1.5,Restricted Parking Zone,0,0,,,,,,,,,,,,,,,,,,,,,,
2232,79677,8,Chinatown/ID,120,,,,,08:00:00,20:00:00,2012-01-03,2013-01-18,2.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2233,35946,8,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2234,53806,0,Denny Triangle,,,,,,08:00:00,18:00:00,2012-01-03,2012-04-10,2,Paid Parking,4,0,,,,,,,,,,,,,,,,,,,,,,
2235,1277,9,Uptown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-08-14,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2236,81297,9,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-06-01,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2237,79033,6,South Lake Union,120,,,,,08:00:00,18:00:00,2012-01-03,2014-10-04,1.5,Restricted Parking Zone,0,0,,,,,,,,,,,,,,,,,,,,,,
2238,63126,23,University District,120,,,,,08:00:00,20:00:00,2012-01-03,2012-05-26,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2239,8402,6,South Lake Union,600,,,,,08:00:00,18:00:00,2012-01-03,2013-02-08,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2240,62034,4,University District,120,,,,,08:00:00,20:00:00,2012-01-03,2012-05-26,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2241,9678,5,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,1,2,,,,,,,,,,,,,,,,,,,,,,
3109,35233,7,University District,240,,,,,08:00:00,20:00:00,2012-08-01,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3110,9509,14,University District,240,,,,,08:00:00,20:00:00,2012-08-01,2014-11-06,1.5,Paid Parking,0,2,,,,,,,,,,,,,,,,,,,,,,
3111,46766,20,University District,240,,,,,08:00:00,20:00:00,2012-08-01,2013-11-19,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3112,24449,7,University District,240,16:00:00,18:00:00,,,08:00:00,20:00:00,2012-08-01,2012-08-03,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3113,35234,2,University District,240,,,,,08:00:00,20:00:00,2012-08-01,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3114,24450,10,University District,240,16:00:00,18:00:00,,,08:00:00,20:00:00,2012-08-01,2012-08-03,1.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
3115,2090,24,University District,240,15:00:00,19:00:00,,,08:00:00,20:00:00,2012-08-01,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3116,69485,5,University District,240,,,,,08:00:00,20:00:00,2012-08-01,2014-09-20,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3117,20838,0,Pioneer Square,,,,,,08:00:00,18:00:00,2012-08-01,2012-09-05,3,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
3118,41725,7,Ballard,240,,,,,08:00:00,18:00:00,2012-08-02,2012-10-02,1.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
3119,2089,11,University District,240,07:00:00,09:00:00,,,08:00:00,20:00:00,2012-08-02,2014-11-13,1.5,Paid Parking,0,4,,,,,,,,,,,,,,,,,,,,,,
3120,24449,7,University District,240,,,,,08:00:00,20:00:00,2012-08-03,2014-11-13,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3121,24450,10,University District,240,,,,,08:00:00,20:00:00,2012-08-03,2012-08-07,1.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
3122,130708,10,University District,240,,,,,08:00:00,20:00:00,2012-08-03,2014-11-13,1.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
3129,35202,5,South Lake Union,120,,,,,08:00:00,18:00:00,2012-08-07,2012-08-10,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3130,76649,34,Commercial Core,240,,,,,08:00:00,20:00:00,2012-08-08,2013-11-07,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3131,8861,24,Commercial Core,240,,,,,08:00:00,20:00:00,2012-08-08,2013-11-07,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3132,8853,8,Commercial Core,240,,,,,08:00:00,20:00:00,2012-08-08,2013-11-05,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3133,8854,12,Commercial Core,240,,,,,08:00:00,20:00:00,2012-08-08,2013-11-05,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3134,58450,9,South Lake Union,600,,,,,08:00:00,18:00:00,2012-08-09,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3135,54954,4,Belltown,120,,,,,08:00:00,20:00:00,2012-08-10,2012-09-11,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3136,11874,5,First Hill,120,,,,,08:00:00,18:00:00,2012-08-10,2015-04-23,4,Restricted Parking Zone,1,0,,,,,,,,,,,,,,,,,,,,,,
3137,80730,3,Commercial Core,120,,,,,08:00:00,20:00:00,2012-08-10,2015-04-23,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3138,35202,10,South Lake Union,120,,,,,08:00:00,18:00:00,2012-08-10,2013-10-12,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3139,11129,8,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3140,91546,9,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3141,12285,13,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,0,2,,,,,,,,,,,,,,,,,,,,,,
3142,91829,4,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
3143,12674,7,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-05-21,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3144,35333,8,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-06-06,1.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
3145,35334,5,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-05-21,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3146,69134,6,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3147,46258,11,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3148,46457,8,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,0,2,,,,,,,,,,,,,,,,,,,,,,
3149,13126,10,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3150,12282,13,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3151,45973,9,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3152,2793,9,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2012-10-12,1.5,Paid Parking,0,3,,,,,,,,,,,,,,,,,,,,,,
3153,80277,9,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
3154,12673,7,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3155,1037,10,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3157,13125,7,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
3158,23881,6,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3159,80538,9,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3160,2798,10,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3161,12677,7,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-06-13,1.5,Paid Parking,0,2,,,,,,,,,,,,,,,,,,,,,,
3162,80646,11,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-05-20,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3163,80542,12,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2013-08-20,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3165,24058,5,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3166,1278,10,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3167,11765,14,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-04-24,1.5,Paid Parking,0,2,,,,,,,,,,,,,,,,,,,,,,
3168,81422,8,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3169,1041,3,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2013-05-31,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3170,68549,4,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Carpool Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3172,12286,12,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2012-08-15,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3173,80273,15,Uptown,240,,,,,08:00:00,20:00:00,2012-08-14,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4094,39390,0,University District,,,,,,08:00:00,20:00:00,2013-12-20,2014-04-10,1.5,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4095,76618,9,Commercial Core,,,,,,08:00:00,20:00:00,2013-12-27,2014-01-30,4,Time Limited Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4096,54002,9,Commercial Core,,,,,,08:00:00,20:00:00,2013-12-27,2014-06-20,4,Time Limited Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4097,69282,5,Pike-Pine,120,,,,,08:00:00,20:00:00,2014-01-03,2014-08-15,2,Restricted Parking Zone,1,0,,,,,,,,,,,,,,,,,,,,,,
4098,10210,2,Belltown,240,,,,,08:00:00,20:00:00,2014-01-03,2014-04-04,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
4099,9146,4,Belltown,240,,,,,08:00:00,20:00:00,2014-01-03,2014-04-03,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4100,18622,13,Ballard,240,,,,,08:00:00,18:00:00,2014-01-03,2014-01-28,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4101,77393,0,University District,,,,,,08:00:00,20:00:00,2014-01-07,2014-11-06,2,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4102,77394,0,University District,,,,,,08:00:00,20:00:00,2014-01-07,2014-11-06,2,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4103,37138,6,Pike-Pine,120,,,,,08:00:00,20:00:00,2014-01-08,2014-02-20,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
4104,31314,6,South Lake Union,120,,,,,08:00:00,18:00:00,2014-01-08,2014-06-19,1.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
4106,77390,8,University District,120,,,,,08:00:00,20:00:00,2014-01-10,2014-11-06,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
4107,8833,,Commercial Core,,,,,,08:00:00,20:00:00,2014-01-10,2015-04-23,4,Unrestricted Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4108,76434,0,South Lake Union,,,,,,08:00:00,18:00:00,2014-01-14,2014-10-04,1.5,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4109,11594,6,First Hill,120,15:00:00,19:00:00,,,08:00:00,18:00:00,2014-01-14,2015-04-23,4,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
4111,77117,0,Belltown,,,,,,08:00:00,20:00:00,2014-01-14,2015-04-23,2.5,No Parking Allowed,0,1,,,,,,,,,,,,,,,,,,,,,,
4112,77118,2,Belltown,120,,,,,08:00:00,20:00:00,2014-01-14,2015-04-23,2.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4113,12218,15,South Lake Union,120,,,,,08:00:00,18:00:00,2014-01-15,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4114,32121,5,South Lake Union,600,,,,,08:00:00,18:00:00,2014-01-15,2014-10-04,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
4115,32262,0,First Hill,,,,,,08:00:00,18:00:00,2014-01-16,2014-04-22,4,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4116,54714,1,First Hill,,,,,,08:00:00,18:00:00,2014-01-17,2014-02-05,4,Unrestricted Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
4117,56074,6,South Lake Union,120,,,,,08:00:00,18:00:00,2014-01-17,2014-05-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
